col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,division
Lucretia Clemons,,,,,,,,,,,,,,,,,0,4,3,9,0,1,2,4,3,2,4,5,2,1,1,1,2,0,0,1,2,2,0,1,1,0,0,1,1
Chris Mccabe,,,,,,,,,,,,,,,,,,0,1,2,1,2,1,2,4,2,0,0,1,2,0,0,1,2,3,1,2,1,2,0,2,0,1,0,1
Lyris Younge,,,,,,,,,,,,,,,,,,,0,2,2,4,4,1,3,1,1,2,0,1,2,1,2,0,2,2,1,1,1,0,1,1,0,2,1
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,0,1,0,3,6,1,1,5,4,2,0,1,1,2,0,1,3,1,1,0,0,1,0,1,1,1
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,0,3,0,0,5,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1
Ken Powell,,,,,,,,,,,,,,,,,,,,,,0,2,1,4,4,0,2,2,3,1,2,2,1,2,0,1,1,2,2,0,0,0,0,1
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,2,1,0,0,2,1,1,0,1,1,2,0,1,0,0,1,0,1,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,1,0,0,2,2,1,1,1,0,0,0,0,0,0,2,1,1
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,2,0,1,1,0,1,1,1,1,0,0,2,0,0,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,3,2,1,3,2,1,0,2,2,1,1,1,0,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,1,2,2,0,0,2,1,1,0,0,0,0,0,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,3,2,1,0,1,1,0,0,2,0,1,0,1,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,4,0,3,0,1,1,1,0,3,0,1,1,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,1,2,1,1,1,0,0,0,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,2,1,0,0,2,0,1,1,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,0,0,0,0,1,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,2,0,1,1,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,1,0,1,0,1,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,1,1,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,75,39,32,31,28,25,24,24,24,24,22,20,20,19,15,15,14,13,13,13,13,12,10,9,9,8,7,7,7,6,6,6,6,5,5,5,5,4,3,3,3,2,2,2,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,District Council 1st District - Democrat,2
,Tracy B Roman,Scott Diclaudio,Chris Mallios,Ken Powell,Vincent N Melchiorre,Lyris Younge,Daine Grey Jr,Abbe Fletman,Jennifer Schultz,Mia Roberts Perez,Stephanie M Sawyer,Betsy Wahl,Kai Scott,Michael Fanning,Stella Tsai,James F Berardinelli,Jon Marshall,Vince Giusini,Vincent Furlong,Rainy Papademetriou,Rania Major,Sandjai Weaver,Shanese Johnson,Sherman Toppin,Thomas Martin,William J Ciancaglini,Frances Fattah,Jodi Lobel,Leon Goodman,Lynne M Summers,Anthony Kyriakakis,Brian T Ortelere,Deborah Watson Stokes,Edward William Louden Jr,Joshua Hill,Leon A King Ii,Lucretia Clemons,Wayne M D Bennett,Chris Mccabe,Franklin A Bennett Iii,Marissa Brumbach,Starr Marshall Cash,Tangie M Boston,Mark F Squilla,2
Tracy B Roman,1,6,9,6,8,3,4,3,2,4,3,2,2,3,2,1,2,1,2,1,1,2,2,0,2,0,1,1,2,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,2
Scott Diclaudio,,1,4,8,4,5,4,4,3,3,4,3,4,4,2,3,3,3,2,3,0,2,2,1,2,0,2,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,2
Chris Mallios,,,0,4,9,2,3,2,0,4,4,3,4,3,3,2,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Ken Powell,,,,0,4,7,5,4,3,4,4,3,4,4,2,3,4,3,3,2,0,2,2,1,2,1,2,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2
Vincent N Melchiorre,,,,,0,3,2,2,1,3,3,1,4,4,1,2,1,1,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
Lyris Younge,,,,,,1,3,2,3,3,3,2,3,3,1,1,3,2,1,1,1,1,2,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2
Daine Grey Jr,,,,,,,0,4,4,5,2,3,2,2,4,2,1,1,1,1,2,2,1,0,2,0,1,1,2,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2
Abbe Fletman,,,,,,,,0,2,3,2,2,2,2,2,2,1,0,2,1,1,0,2,0,0,0,1,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2
Jennifer Schultz,,,,,,,,,0,2,0,1,1,0,2,2,2,1,1,2,3,2,1,1,2,0,1,1,2,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2
Mia Roberts Perez,,,,,,,,,,0,3,3,3,3,4,1,0,1,0,0,2,2,1,0,2,0,0,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Stephanie M Sawyer,,,,,,,,,,,0,3,4,4,2,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
Betsy Wahl,,,,,,,,,,,,0,2,2,4,2,1,2,0,0,1,1,2,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2
Kai Scott,,,,,,,,,,,,,0,3,2,3,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Michael Fanning,,,,,,,,,,,,,,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2
Stella Tsai,,,,,,,,,,,,,,,0,2,0,2,0,0,2,2,1,0,2,0,0,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
James F Berardinelli,,,,,,,,,,,,,,,,0,2,2,1,2,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,0,2,2,2,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2
Vince Giusini,,,,,,,,,,,,,,,,,,0,1,1,0,2,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,0,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,0,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Mark F Squilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,14,12,11,11,11,9,7,6,6,6,6,5,5,5,5,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2
,District Council 1st District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Mark F Squilla,Tracy B Roman,Abbe Fletman,Kai Scott,Ken Powell,Chris Mallios,Mia Roberts Perez,Michael Fanning,Stephanie M Sawyer,Scott Diclaudio,Daine Grey Jr,Lyris Younge,Jon Marshall,Stella Tsai,Edward William Louden Jr,Jennifer Schultz,Rainy Papademetriou,Vincent N Melchiorre,Brian T Ortelere,Leon Goodman,Jodi Lobel,Lucretia Clemons,Lynne M Summers,Anthony Kyriakakis,Betsy Wahl,James F Berardinelli,Leon A King Ii,Marissa Brumbach,Vincent Furlong,Rania Major,William J Ciancaglini,Deborah Watson Stokes,Joshua Hill,Sandjai Weaver,Shanese Johnson,Starr Marshall Cash,Chris Mccabe,Franklin A Bennett Iii,Vince Giusini,Wayne M D Bennett,Sherman Toppin,Tangie M Boston,Thomas Martin,Frances Fattah,3
Mark F Squilla,13,19,18,15,17,14,15,11,14,13,11,10,10,10,8,8,8,9,6,7,6,6,7,5,6,5,4,6,5,3,4,3,3,3,3,3,2,2,2,0,1,1,1,0,3
Tracy B Roman,,1,9,6,11,8,7,9,9,13,7,10,5,5,7,5,1,7,1,5,3,1,5,1,4,1,1,4,2,2,1,2,1,2,1,0,1,0,0,0,0,0,0,0,3
Abbe Fletman,,,0,15,11,14,12,7,11,7,10,6,5,8,3,6,5,6,3,2,4,3,3,3,4,3,2,4,2,1,1,1,0,2,1,1,1,0,1,0,0,1,1,0,3
Kai Scott,,,,0,9,14,12,7,9,6,9,7,2,5,1,2,5,7,4,1,2,5,1,4,3,3,4,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,3
Ken Powell,,,,,0,10,8,8,7,11,6,9,6,6,6,2,4,6,3,5,1,3,2,2,3,1,3,1,2,0,2,0,1,0,0,1,1,1,2,0,0,1,1,0,3
Chris Mallios,,,,,,0,11,8,9,7,9,5,2,4,1,1,3,8,2,0,0,3,0,2,3,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
Mia Roberts Perez,,,,,,,1,6,11,5,9,5,2,7,1,3,4,5,3,0,3,6,4,3,5,2,2,3,0,2,0,3,0,2,2,2,1,0,0,0,0,0,0,0,3
Michael Fanning,,,,,,,,2,8,9,7,5,1,1,2,1,2,6,1,1,0,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,3
Stephanie M Sawyer,,,,,,,,,0,6,9,6,3,6,2,5,1,5,0,1,3,3,5,1,3,2,0,4,0,3,0,3,0,2,2,1,1,0,0,0,0,0,0,0,3
Scott Diclaudio,,,,,,,,,,0,6,9,5,2,6,3,2,6,1,4,0,0,2,1,2,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,3
Daine Grey Jr,,,,,,,,,,,0,6,3,2,2,3,1,6,1,1,0,1,1,0,1,3,0,1,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3
Lyris Younge,,,,,,,,,,,,0,5,3,5,3,2,4,2,5,2,2,3,2,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3
Jon Marshall,,,,,,,,,,,,,0,2,7,3,2,0,1,7,2,0,2,1,0,3,1,2,3,0,2,0,1,0,0,1,0,2,2,0,0,1,1,0,3
Stella Tsai,,,,,,,,,,,,,,0,2,6,5,1,3,1,5,6,5,3,4,0,3,5,1,4,1,3,0,2,2,2,1,0,1,0,0,1,1,0,3
Edward William Louden Jr,,,,,,,,,,,,,,,1,3,1,1,1,6,1,0,3,0,0,1,1,2,2,1,1,0,1,1,1,0,0,2,1,0,0,0,0,0,3
Jennifer Schultz,,,,,,,,,,,,,,,,0,3,1,2,2,5,3,5,2,2,1,1,6,1,4,0,3,0,2,2,1,0,1,0,0,0,0,0,0,3
Rainy Papademetriou,,,,,,,,,,,,,,,,,0,0,7,0,3,5,1,5,3,1,3,0,3,1,2,0,0,1,1,2,2,1,1,0,0,1,1,0,3
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
Brian T Ortelere,,,,,,,,,,,,,,,,,,,0,1,2,4,1,4,3,2,4,0,3,1,2,0,1,1,1,1,1,1,1,0,0,0,0,0,3
Leon Goodman,,,,,,,,,,,,,,,,,,,,0,1,0,2,1,0,2,2,2,2,0,2,0,1,0,0,0,0,1,1,0,1,0,0,0,3
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,0,3,4,3,2,0,1,4,1,3,1,2,0,3,2,2,0,0,1,0,0,1,1,0,3
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,0,3,4,3,0,3,2,0,3,0,2,0,1,2,2,1,0,0,0,0,0,0,0,3
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,5,0,3,0,3,0,3,3,2,0,0,0,0,0,0,0,0,3
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,1,1,1,0,0,1,1,1,2,0,0,0,0,0,0,0,3
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,1,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,0,2,0,2,0,0,0,0,1,1,0,1,0,0,0,3
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,2,0,1,0,0,0,0,1,1,0,1,0,0,0,3
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,3,0,2,2,1,0,0,0,0,0,0,0,0,3
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,1,0,0,1,1,1,2,0,0,1,1,0,3
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,3
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,1,1,2,0,1,1,1,0,3
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,0,0,0,0,0,0,0,3
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,3
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,0,0,0,0,0,0,3
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,3
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,1,0,3
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,3
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,3
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,51,22,21,18,18,16,16,16,15,14,13,12,11,11,10,10,10,9,8,8,7,7,7,6,6,6,6,6,6,4,4,3,3,3,3,3,2,2,2,2,1,1,1,0,3
,District Council 1st District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Mark F Squilla,Tracy B Roman,Chris Mallios,Abbe Fletman,Daine Grey Jr,Kai Scott,Mia Roberts Perez,Michael Fanning,Stephanie M Sawyer,Ken Powell,Jon Marshall,Vincent N Melchiorre,Scott Diclaudio,Jennifer Schultz,James F Berardinelli,Stella Tsai,Rainy Papademetriou,Vincent Furlong,Betsy Wahl,Brian T Ortelere,Thomas Martin,Lynne M Summers,Chris Mccabe,Leon Goodman,Anthony Kyriakakis,Deborah Watson Stokes,Jodi Lobel,Vince Giusini,Joshua Hill,Lucretia Clemons,Sherman Toppin,Edward William Louden Jr,Lyris Younge,Leon A King Ii,Rania Major,William J Ciancaglini,Marissa Brumbach,Tangie M Boston,Starr Marshall Cash,Frances Fattah,Franklin A Bennett Iii,Shanese Johnson,Wayne M D Bennett,Sandjai Weaver,4
Mark F Squilla,18,42,34,33,32,30,32,32,33,39,31,27,30,21,14,12,11,15,11,12,12,10,12,9,9,9,8,8,7,6,10,9,10,8,6,8,6,7,5,3,3,4,4,2,4
Tracy B Roman,,0,26,21,26,21,23,22,22,30,33,26,25,16,7,7,6,11,5,5,8,9,4,3,3,5,3,7,5,3,4,8,5,5,5,3,4,2,1,2,3,3,3,2,4
Chris Mallios,,,0,31,25,33,25,28,28,21,21,30,14,7,7,8,8,3,5,5,4,3,7,4,9,4,5,4,2,4,4,1,5,1,0,2,2,2,3,2,1,0,0,1,4
Abbe Fletman,,,,0,31,31,20,24,25,25,20,20,19,9,9,8,13,4,4,9,5,1,4,4,7,1,5,5,2,6,2,1,2,3,0,1,1,2,0,0,2,0,1,0,4
Daine Grey Jr,,,,,0,30,26,23,27,25,20,19,21,11,11,5,10,6,5,8,5,3,5,4,4,6,1,2,3,4,3,4,5,3,1,0,1,2,2,0,2,0,1,2,4
Kai Scott,,,,,,0,25,24,32,22,17,20,17,7,6,6,8,4,7,4,6,4,7,4,6,5,4,3,4,4,3,2,4,2,1,0,1,3,2,0,1,0,0,0,4
Mia Roberts Perez,,,,,,,0,21,30,22,15,17,15,16,6,9,7,7,9,4,4,10,6,4,7,9,2,6,5,5,7,4,4,4,4,3,4,2,4,4,1,3,2,1,4
Michael Fanning,,,,,,,,2,27,19,20,26,18,2,6,4,4,8,3,2,3,1,8,1,5,4,5,3,3,3,3,3,2,2,0,4,1,1,3,0,3,2,1,0,4
Stephanie M Sawyer,,,,,,,,,0,22,17,23,16,10,4,5,6,6,11,4,4,6,6,2,6,8,2,4,4,4,4,4,3,2,3,3,4,4,4,1,2,2,1,0,4
Ken Powell,,,,,,,,,,0,25,16,26,10,8,5,7,6,3,6,8,6,4,7,5,1,2,4,1,1,5,5,6,5,2,4,1,5,0,3,2,1,1,1,4
Jon Marshall,,,,,,,,,,,0,22,22,7,4,6,4,5,3,5,3,3,3,6,1,2,4,2,3,3,2,5,4,4,2,2,2,3,1,1,2,1,1,0,4
